category_code,normalized_name,logo_width,logo_height,country_code,city,investment_rounds,invested_companies,milestones,relationships,funding_total_usd,acquired_at,logo_ratio,name_length
biotech,acambis,276,54,GBR,Cambridge,0,0,0,5,0,2008-07-25,5.111111111111111,7
software,infrasolve,100,31,GBR,"Staines, Middlesex",0,0,0,0,0,2009-01-22,3.225806451612903,10
games_video,netstreams,259,122,USA,Austin,0,0,1,3,18200000,2009-11-01,2.122950819672131,10
cleantech,sunray renewable energy,290,102,FRA,Florina Malta,0,0,0,0,0,2010-02-11,2.843137254901961,23
NA,exacq technologies,0,0,NA,NA,0,0,0,0,0,2013-06-19,NaN,18
web,fastclick,221,79,USA,Westlake Village,0,0,2,8,0,2005-08-01,2.7974683544303796,9
web,bill me later,190,60,USA,Timonium,0,0,3,6,100000000,2008-10-06,3.1666666666666665,13
NA,saf t net,0,0,NA,NA,0,0,0,0,0,2010-03-25,NaN,9
hardware,qualcomm atheros,212,62,USA,Santa Clara,1,1,1,2,0,2011-05-05,3.4193548387096775,16
cleantech,3e company,123,90,USA,Carlsbad,0,0,1,3,0,2010-12-07,1.3666666666666667,10
mobile,venmo,143,47,USA,New York,0,0,2,8,1200000,2012-08-16,3.0425531914893615,5
web,creditcards,100,50,USA,New York,0,0,2,9,58800000,2010-07-05,2,11
software,bold software,171,37,USA,Wichita,0,0,0,0,0,2012-01-09,4.621621621621622,13
advertising,eyewonder,232,41,USA,Atlanta,0,0,2,10,0,2011-08-30,5.658536585365853,9
mobile,gloops,250,50,JPN,Tokyo,0,0,1,2,0,2012-10-01,5,6
NA,wedding channel,270,48,USA,Los Angeles,0,0,0,3,0,2006-06-05,5.625,15
advertising,rooftop communications,349,38,USA,Baltimore,0,0,0,1,0,1999-09-02,9.18421052631579,22
other,travel channel,204,92,USA,Chevy Chase,1,1,0,4,0,1997-06-01,2.217391304347826,14
biotech,gen probe,161,64,USA,San Diego,2,2,0,11,0,2012-04-30,2.515625,9
search,exalead,171,61,FRA,Paris,0,0,2,5,15600000,2010-06-08,2.80327868852459,7
other,snapvine,155,65,USA,Seattle,0,0,3,6,12000000,2008-06-01,2.3846153846153846,8
web,footnote,486,176,USA,Lindon,0,0,2,4,10000000,2010-09-23,2.7613636363636362,8
software,real girls media network,181,90,USA,San Francisco,0,0,3,8,6000000,2010-12-13,2.011111111111111,24
advertising,primedia enthusiast media,199,26,USA,Los Angeles,0,0,0,1,0,2007-05-14,7.653846153846154,25
software,safend,205,84,ISR,Tel Aviv,0,0,0,0,16400000,2011-09-22,2.4404761904761907,6
ecommerce,maidenform,243,93,USA,Oklahoma,0,0,0,0,0,2013-07-24,2.6129032258064515,10
finance,washington banking,233,85,USA,Oak Harbor,0,0,0,3,0,2013-10-24,2.7411764705882353,18
hardware,sequal technologies,174,56,USA,San Diego,0,0,0,3,0,2010-12-03,3.107142857142857,19
NA,vacation rentals in steamboat springs colorado,0,0,NA,NA,0,0,0,0,0,2008-02-13,NaN,46
semiconductor,mobius semiconductor,0,0,USA,Irvine,0,0,0,0,0,2013-06-06,NaN,20
NA,crashinaustin,0,0,NA,NA,0,0,0,1,0,2012-10-12,NaN,13
web,marktplaats nl,255,53,NA,NA,0,0,1,3,0,2004-11-10,4.811320754716981,14
NA,kingston plantation myrtle beach info vacation rentals,0,0,NA,NA,0,0,0,0,0,2007-02-08,NaN,54
NA,tyco electronics wireless systems,0,0,NA,NA,0,0,0,0,0,2009-04-16,NaN,33
cleantech,optisolar r d,258,127,USA,Hayward,0,0,0,1,132000000,2009-07-21,2.031496062992126,13
biotech,encysive pharmaceuticals,284,177,USA,Houston,0,0,1,3,88950000,2008-02-20,1.6045197740112995,24
NA,hipcricket,189,76,USA,New York,0,0,2,5,9550000,2011-08-04,2.486842105263158,10
software,followap,436,143,GBR,Staines,0,0,1,3,20500000,2006-11-01,3.0489510489510487,8
enterprise,eds,239,84,USA,Plano,1,1,1,58,0,1984-06-27,2.8452380952380953,3
web,ciao,144,40,DEU,Munich,0,0,2,2,0,2005-04-07,3.6,4
NA,vacation rentals myrtle beach south carolina,0,0,NA,NA,0,0,0,0,0,2008-04-18,NaN,44
cleantech,optisolar r d,258,127,USA,Hayward,0,0,0,1,132000000,2009-07-21,2.031496062992126,13
mobile,mopub,485,485,USA,San Francisco,0,0,3,11,18500000,2013-09-09,1,5
software,seatme,300,58,USA,San Francisco,0,0,1,7,0,2013-07-18,5.172413793103448,6
software,layer 7 technologies,161,67,USA,Washington,0,0,2,3,19900000,2013-05-10,2.4029850746268657,20
software,merrimac industries,300,61,USA,West Caldwell,0,0,0,0,0,2009-12-23,4.918032786885246,19
semiconductor,qp semiconductor,213,85,USA,Santa Clara,0,0,0,1,0,2008-09-01,2.5058823529411764,16
hardware,primesense,500,500,ISR,Tel-Aviv,0,0,2,22,29400000,2013-07-18,1,10
biotech,primaeva medical,159,89,USA,Pleasanton,0,0,0,0,14250000,2009-10-15,1.7865168539325842,16
software,camelon it,294,99,AUS,"Maroochydore, Queensland",0,0,0,0,0,2013-09-16,2.9696969696969697,10
semiconductor,asic architect,160,70,USA,Santa Clara,0,0,0,1,0,2008-07-28,2.2857142857142856,14
biotech,plexxikon,224,49,USA,Berkeley,0,0,1,9,0,2011-02-28,4.571428571428571,9
cleantech,energy systems,172,70,USA,Omaha,0,0,0,3,0,2013-12-03,2.4571428571428573,14
NA,virtela technology services,233,70,USA,Greenwood Village,0,0,2,17,5136706,2013-10-28,3.3285714285714287,27
NA,trapeze networks,160,48,USA,Pleasanton,0,0,1,32,47500000,2008-06-06,3.3333333333333335,16
NA,author solutions,235,79,USA,Bloomington,0,0,1,12,0,2012-07-19,2.9746835443037973,16
